Author,Study_ID,Effect_Size_ID,Study_Country,Study_Region,Biome,Study_System,Verts_Inverts_Plants,Verts_Inverts_Plants_Without_Pests,Functional_Groups,Orders,Taxa_Category_2,Biodiversity_Category,Heterogeneity_Measure,Heterogeneity_Mesure_Fine,Heterogeneity_Type,Heterogeneity,Heterogeneity_Type_L_C,Pearson_Correlation,Sample_Size,Scale,Scale_Cat
Li et al. (2020),p7,sub1029,China,"Erhai water basin (25°38′-26°19′N, 99°55′-100°13′E) situated in northwest Yunnan",Tropical,Multiple,Vertebrates,Vertebrates,Predators,Birds,Birds,Richness,SHDI,Shannon’s Diversity Index,Crop_compositional_het,Compositional_het,Crop_het,0.04130433,20,1 X 1 Km,LandscapeScale_1
Li et al. (2020),p7,sub1030,China,"Erhai water basin (25°38′-26°19′N, 99°55′-100°13′E) situated in northwest Yunnan",Tropical,Multiple,Vertebrates,Vertebrates,Predators,Birds,Birds,Abundance,SHDI,Shannon’s Diversity Index,Crop_compositional_het,Compositional_het,Crop_het,0.3001015,20,1 X 1 Km,LandscapeScale_1
Li et al. (2020),p7,sub1031,China,"Erhai water basin (25°38′-26°19′N, 99°55′-100°13′E) situated in northwest Yunnan",Tropical,Multiple,Vertebrates,Vertebrates,Predators,Birds,Birds,SWDiversity,SHDI,Shannon’s Diversity Index,Crop_compositional_het,Compositional_het,Crop_het,0.1211499,20,1 X 1 Km,LandscapeScale_1
Li et al. (2020),p7,sub1032,China,"Erhai water basin (25°38′-26°19′N, 99°55′-100°13′E) situated in northwest Yunnan",Tropical,Multiple,Vertebrates,Vertebrates,Predators,Birds,Birds,Richness,SHDI,Shannon’s Diversity Index,Crop_compositional_het,Compositional_het,Crop_het,0.2708792,20,1 X 1 Km,LandscapeScale_1
Li et al. (2020),p7,sub1033,China,"Erhai water basin (25°38′-26°19′N, 99°55′-100°13′E) situated in northwest Yunnan",Tropical,Multiple,Vertebrates,Vertebrates,Predators,Birds,Birds,Abundance,SHDI,Shannon’s Diversity Index,Crop_compositional_het,Compositional_het,Crop_het,0.3074433,20,1 X 1 Km,LandscapeScale_1
Redlich et al. (2021),p8,sub1034,Germany,"Würzburg(49°47′N, 9°57′E)",Temperate,Multiple,Invertebrates,Invertebrates,Predators,Araneae,Spiders,Abundance,SHDI,Shannon’s Diversity Index,Crop_compositional_het,Compositional_het,Crop_het,0.1080483,94,1000_m_R,LandscapeScale_2
Redlich et al. (2021),p8,sub1035,Germany,"Würzburg(49°47′N, 9°57′E)",Temperate,Multiple,Invertebrates,Invertebrates,Predators,Coleoptera,Carabid_beetles,Abundance,SHDI,Shannon’s Diversity Index,Crop_compositional_het,Compositional_het,Crop_het,-0.04387689,105,1000_m_R,LandscapeScale_2
Priyadarshana et al. (2021),p9,sub1036,China,"Nanning, the capital of Guangxi Zhuang Autonomous Region (22◦56′–22◦95′N, 108◦13′–108◦62′E)",Tropical,"Multiple (rice, sugarcane, corn are dominant)",Invertebrates,Invertebrates,Predators,Odonata,Dragonfly/Damselfly,SWDiversity,SHDI,Shannon’s Diversity Index,Crop_compositional_het,Compositional_het,Crop_het,0.6276082,156,100_m_R,A_LocalScale
Priyadarshana et al. (2021),p9,sub1037,China,"Nanning, the capital of Guangxi Zhuang Autonomous Region (22◦56′–22◦95′N, 108◦13′–108◦62′E)",Tropical,"Multiple (rice, sugarcane, corn are dominant)",Invertebrates,Invertebrates,Predators,Odonata,Dragonfly/Damselfly,Richness,SHDI,Shannon’s Diversity Index,Crop_compositional_het,Compositional_het,Crop_het,0.6428429,156,100_m_R,A_LocalScale
Priyadarshana et al. (2021),p9,sub1038,China,"Nanning, the capital of Guangxi Zhuang Autonomous Region (22◦56′–22◦95′N, 108◦13′–108◦62′E)",Tropical,"Multiple (rice, sugarcane, corn are dominant)",Invertebrates,Invertebrates,Predators,Odonata,Dragonfly/Damselfly,Abundance,SHDI,Shannon’s Diversity Index,Crop_compositional_het,Compositional_het,Crop_het,0.5950073,156,100_m_R,A_LocalScale
Priyadarshana et al. (2021),p9,sub1039,China,"Nanning, the capital of Guangxi Zhuang Autonomous Region (22◦56′–22◦95′N, 108◦13′–108◦62′E)",Tropical,"Multiple (rice, sugarcane, corn are dominant)",Invertebrates,Invertebrates,Predators,Odonata,Dragonfly/Damselfly,SWDiversity,SHDI,Shannon’s Diversity Index,Crop_compositional_het,Compositional_het,Crop_het,0.6047211,156,100_m_R,A_LocalScale
Priyadarshana et al. (2021),p9,sub1040,China,"Nanning, the capital of Guangxi Zhuang Autonomous Region (22◦56′–22◦95′N, 108◦13′–108◦62′E)",Tropical,"Multiple (rice, sugarcane, corn are dominant)",Invertebrates,Invertebrates,Predators,Odonata,Dragonfly/Damselfly,Richness,SHDI,Shannon’s Diversity Index,Crop_compositional_het,Compositional_het,Crop_het,0.626293,156,100_m_R,A_LocalScale
Priyadarshana et al. (2021),p9,sub1041,China,"Nanning, the capital of Guangxi Zhuang Autonomous Region (22◦56′–22◦95′N, 108◦13′–108◦62′E)",Tropical,"Multiple (rice, sugarcane, corn are dominant)",Invertebrates,Invertebrates,Predators,Odonata,Dragonfly/Damselfly,Abundance,SHDI,Shannon’s Diversity Index,Crop_compositional_het,Compositional_het,Crop_het,0.5482155,156,100_m_R,A_LocalScale
Tamburini (2017),p11,sub1042,Sweden,Skåne in southern Sweden,Temperate,Oilseed rape,Invertebrates,Invertebrates,Predators,Coleoptera,Carabid_beetles,Abundance,SHDI,Shannon’s Diversity Index,Crop_compositional_het,Compositional_het,Crop_het,-0.3790123,10,1000_m_R,LandscapeScale_2
Tamburini (2017),p11,sub1043,Sweden,Skåne in southern Sweden,Temperate,Oilseed rape,Invertebrates,Invertebrates,Predators,Coleoptera,Carabid_beetles,Richness,SHDI,Shannon’s Diversity Index,Crop_compositional_het,Compositional_het,Crop_het,0.05109351,10,1000_m_R,LandscapeScale_2
Tamburini (2017),p11,sub1044,Sweden,Skåne in southern Sweden,Temperate,Oilseed rape,Invertebrates,Invertebrates,Predators,Coleoptera,Carabid_beetles,SWDiversity,SHDI,Shannon’s Diversity Index,Crop_compositional_het,Compositional_het,Crop_het,0.1964741,10,1000_m_R,LandscapeScale_2
Tamburini (2017),p11,sub1045,Sweden,Skåne in southern Sweden,Temperate,Oilseed rape,Invertebrates,Invertebrates,Predators,Araneae,Spiders,Abundance,SHDI,Shannon’s Diversity Index,Crop_compositional_het,Compositional_het,Crop_het,-0.466918,10,1000_m_R,LandscapeScale_2
Tamburini (2017),p11,sub1046,Sweden,Skåne in southern Sweden,Temperate,Oilseed rape,Invertebrates,Invertebrates,Predators,Araneae,Spiders,Richness,SHDI,Shannon’s Diversity Index,Crop_compositional_het,Compositional_het,Crop_het,-0.3223043,10,1000_m_R,LandscapeScale_2
Tamburini (2017),p11,sub1047,Sweden,Skåne in southern Sweden,Temperate,Oilseed rape,Invertebrates,Invertebrates,Predators,Araneae,Spiders,SWDiversity,SHDI,Shannon’s Diversity Index,Crop_compositional_het,Compositional_het,Crop_het,0.3113704,10,1000_m_R,LandscapeScale_2
Rusch et al. (2014) ,p13,sub1048,Sweden,Skåne in southern Sweden,Temperate,Cereal,Invertebrates,Invertebrates,Predators,Coleoptera,Carabid_beetles,Abundance,SHDI,Shannon’s Diversity Index,Crop_compositional_het,Compositional_het,Crop_het,-0.08116556,41,1000_m_R,LandscapeScale_2
Rusch et al. (2014) ,p13,sub1049,Sweden,Skåne in southern Sweden,Temperate,Cereal,Invertebrates,Invertebrates,Predators,Coleoptera,Carabid_beetles,Richness,SHDI,Shannon’s Diversity Index,Crop_compositional_het,Compositional_het,Crop_het,-0.1463124,41,1000_m_R,LandscapeScale_2
Rusch et al. (2014) ,p13,sub1050,Sweden,Skåne in southern Sweden,Temperate,Cereal,Invertebrates,Invertebrates,Predators,Coleoptera,Carabid_beetles,SWDiversity,SHDI,Shannon’s Diversity Index,Crop_compositional_het,Compositional_het,Crop_het,0.1406393,41,1000_m_R,LandscapeScale_2
Rusch et al. (2014) ,p13,sub1051,Sweden,Skåne in southern Sweden,Temperate,Cereal,Invertebrates,Invertebrates,Predators,Araneae,Spiders,Abundance,SHDI,Shannon’s Diversity Index,Crop_compositional_het,Compositional_het,Crop_het,0.141526,41,1000_m_R,LandscapeScale_2
Rusch et al. (2014) ,p13,sub1052,Sweden,Skåne in southern Sweden,Temperate,Cereal,Invertebrates,Invertebrates,Predators,Araneae,Spiders,Richness,SHDI,Shannon’s Diversity Index,Crop_compositional_het,Compositional_het,Crop_het,-0.07007344,41,1000_m_R,LandscapeScale_2
Rusch et al. (2014) ,p13,sub1053,Sweden,Skåne in southern Sweden,Temperate,Cereal,Invertebrates,Invertebrates,Predators,Araneae,Spiders,SWDiversity,SHDI,Shannon’s Diversity Index,Crop_compositional_het,Compositional_het,Crop_het,-0.1258473,41,1000_m_R,LandscapeScale_2
Aguilera (2017),p15,sub1054,Sweden,Skåne in southern Sweden,Temperate,Oilseed rape,Invertebrates,Invertebrates,Predators,Coleoptera,Carabid_beetles,Abundance,SHDI,Shannon’s Diversity Index,Crop_compositional_het,Compositional_het,Crop_het,-0.4925107,11,1000_m_R,LandscapeScale_2
Aguilera (2017),p15,sub1055,Sweden,Skåne in southern Sweden,Temperate,Oilseed rape,Invertebrates,Invertebrates,Predators,Coleoptera,Carabid_beetles,Richness,SHDI,Shannon’s Diversity Index,Crop_compositional_het,Compositional_het,Crop_het,-0.2309607,11,1000_m_R,LandscapeScale_2
Aguilera (2017),p15,sub1056,Sweden,Skåne in southern Sweden,Temperate,Oilseed rape,Invertebrates,Invertebrates,Predators,Coleoptera,Carabid_beetles,SWDiversity,SHDI,Shannon’s Diversity Index,Crop_compositional_het,Compositional_het,Crop_het,0.5404614,11,1000_m_R,LandscapeScale_2
Aguilera (2017),p15,sub1057,Sweden,Skåne in southern Sweden,Temperate,Oilseed rape,Invertebrates,Invertebrates,Predators,Araneae,Spiders,Abundance,SHDI,Shannon’s Diversity Index,Crop_compositional_het,Compositional_het,Crop_het,-0.357412,11,1000_m_R,LandscapeScale_2
Aguilera (2017),p15,sub1058,Sweden,Skåne in southern Sweden,Temperate,Oilseed rape,Invertebrates,Invertebrates,Predators,Araneae,Spiders,Richness,SHDI,Shannon’s Diversity Index,Crop_compositional_het,Compositional_het,Crop_het,-0.3603186,11,1000_m_R,LandscapeScale_2
Aguilera (2017),p15,sub1059,Sweden,Skåne in southern Sweden,Temperate,Oilseed rape,Invertebrates,Invertebrates,Predators,Araneae,Spiders,SWDiversity,SHDI,Shannon’s Diversity Index,Crop_compositional_het,Compositional_het,Crop_het,-0.1138253,11,1000_m_R,LandscapeScale_2
Gagic et al. (2017),p16,sub1060,Sweden,Skåne in southern Sweden,Temperate,Cereal,Invertebrates,Invertebrates,Predators,Coleoptera,Carabid_beetles,Abundance,SHDI,Shannon’s Diversity Index,Crop_compositional_het,Compositional_het,Crop_het,-0.1732523,16,1000_m_R,LandscapeScale_2
Gagic et al. (2017),p16,sub1061,Sweden,Skåne in southern Sweden,Temperate,Cereal,Invertebrates,Invertebrates,Predators,Coleoptera,Carabid_beetles,Richness,SHDI,Shannon’s Diversity Index,Crop_compositional_het,Compositional_het,Crop_het,0.06509446,16,1000_m_R,LandscapeScale_2
Gagic et al. (2017),p16,sub1062,Sweden,Skåne in southern Sweden,Temperate,Cereal,Invertebrates,Invertebrates,Predators,Coleoptera,Carabid_beetles,SWDiversity,SHDI,Shannon’s Diversity Index,Crop_compositional_het,Compositional_het,Crop_het,0.1628261,16,1000_m_R,LandscapeScale_2
Gagic et al. (2017),p16,sub1063,Sweden,Skåne in southern Sweden,Temperate,Cereal,Invertebrates,Invertebrates,Predators,Araneae,Spiders,Abundance,SHDI,Shannon’s Diversity Index,Crop_compositional_het,Compositional_het,Crop_het,0.5404571,16,1000_m_R,LandscapeScale_2
Gagic et al. (2017),p16,sub1064,Sweden,Skåne in southern Sweden,Temperate,Cereal,Invertebrates,Invertebrates,Predators,Araneae,Spiders,Richness,SHDI,Shannon’s Diversity Index,Crop_compositional_het,Compositional_het,Crop_het,0.2019201,16,1000_m_R,LandscapeScale_2
Gagic et al. (2017),p16,sub1065,Sweden,Skåne in southern Sweden,Temperate,Cereal,Invertebrates,Invertebrates,Predators,Araneae,Spiders,SWDiversity,SHDI,Shannon’s Diversity Index,Crop_compositional_het,Compositional_het,Crop_het,-0.04486262,16,1000_m_R,LandscapeScale_2
Stjernman et al. (2019),p17,sub1066,Sweden,Scania (the southernmost province),Temperate,Multiple,Vertebrates,Vertebrates,Predators,Birds,Birds,SWDiversity,SHDI,Shannon’s Diversity Index,Crop_compositional_het,Compositional_het,Crop_het,0.09835012,66,1000_m_R,LandscapeScale_2
Stjernman et al. (2019),p17,sub1067,Sweden,Scania (the southernmost province),Temperate,Multiple,Vertebrates,Vertebrates,Predators,Birds,Birds,Richness,SHDI,Shannon’s Diversity Index,Crop_compositional_het,Compositional_het,Crop_het,0.1193896,66,1000_m_R,LandscapeScale_2
Stjernman et al. (2019),p17,sub1068,Sweden,Scania (the southernmost province),Temperate,Multiple,Vertebrates,Vertebrates,Predators,Birds,Birds,Abundance,SHDI,Shannon’s Diversity Index,Crop_compositional_het,Compositional_het,Crop_het,0.3158904,66,1000_m_R,LandscapeScale_2
Sirami et al. (2019),p18,sub1069,France,Armorique,Temperate,Multiple,Vertebrates,Vertebrates,Predators,Birds,Birds,Richness,SHDI,Shannon’s Diversity Index,Crop_compositional_het,Compositional_het,Crop_het,-0.01813697,105,1 X 1 Km,LandscapeScale_1
Sirami et al. (2019),p18,sub1070,France,Armorique,Temperate,Multiple,Vertebrates,Vertebrates,Predators,Birds,Birds,Abundance,SHDI,Shannon’s Diversity Index,Crop_compositional_het,Compositional_het,Crop_het,-0.07920146,105,1 X 1 Km,LandscapeScale_1
Sirami et al. (2019),p18,sub1071,France,Armorique,Temperate,Multiple,Vertebrates,Vertebrates,Predators,Birds,Birds,SWDiversity,SHDI,Shannon’s Diversity Index,Crop_compositional_het,Compositional_het,Crop_het,0.0126213,105,1 X 1 Km,LandscapeScale_1
Sirami et al. (2019),p18,sub1072,France,Armorique,Temperate,Multiple,Invertebrates,Invertebrates,Predators,Coleoptera,Carabid_beetles,Richness,SHDI,Shannon’s Diversity Index,Crop_compositional_het,Compositional_het,Crop_het,0.07224217,105,1 X 1 Km,LandscapeScale_1
Sirami et al. (2019),p18,sub1073,France,Armorique,Temperate,Multiple,Invertebrates,Invertebrates,Predators,Coleoptera,Carabid_beetles,Abundance,SHDI,Shannon’s Diversity Index,Crop_compositional_het,Compositional_het,Crop_het,0.03090742,105,1 X 1 Km,LandscapeScale_1
Sirami et al. (2019),p18,sub1074,France,Armorique,Temperate,Multiple,Invertebrates,Invertebrates,Predators,Coleoptera,Carabid_beetles,SWDiversity,SHDI,Shannon’s Diversity Index,Crop_compositional_het,Compositional_het,Crop_het,0.08448113,105,1 X 1 Km,LandscapeScale_1
Sirami et al. (2019),p18,sub1075,France,Armorique,Temperate,Multiple,Invertebrates,Invertebrates,Predators,Araneae,Spiders,Richness,SHDI,Shannon’s Diversity Index,Crop_compositional_het,Compositional_het,Crop_het,-0.09721308,105,1 X 1 Km,LandscapeScale_1
Sirami et al. (2019),p18,sub1076,France,Armorique,Temperate,Multiple,Invertebrates,Invertebrates,Predators,Araneae,Spiders,Abundance,SHDI,Shannon’s Diversity Index,Crop_compositional_het,Compositional_het,Crop_het,0.05627191,105,1 X 1 Km,LandscapeScale_1
Sirami et al. (2019),p18,sub1077,France,Armorique,Temperate,Multiple,Invertebrates,Invertebrates,Predators,Araneae,Spiders,SWDiversity,SHDI,Shannon’s Diversity Index,Crop_compositional_het,Compositional_het,Crop_het,-0.08969694,105,1 X 1 Km,LandscapeScale_1
Sirami et al. (2019),p19,sub1078,France,Camargue,Temperate,Multiple,Vertebrates,Vertebrates,Predators,Birds,Birds,Richness,SHDI,Shannon’s Diversity Index,Crop_compositional_het,Compositional_het,Crop_het,0.2092977,119,1 X 1 Km,LandscapeScale_1
Sirami et al. (2019),p19,sub1079,France,Camargue,Temperate,Multiple,Vertebrates,Vertebrates,Predators,Birds,Birds,Abundance,SHDI,Shannon’s Diversity Index,Crop_compositional_het,Compositional_het,Crop_het,-0.008394064,119,1 X 1 Km,LandscapeScale_1
Sirami et al. (2019),p19,sub1080,France,Camargue,Temperate,Multiple,Vertebrates,Vertebrates,Predators,Birds,Birds,SWDiversity,SHDI,Shannon’s Diversity Index,Crop_compositional_het,Compositional_het,Crop_het,0.2023229,119,1 X 1 Km,LandscapeScale_1
Sirami et al. (2019),p19,sub1081,France,Camargue,Temperate,Multiple,Invertebrates,Invertebrates,Predators,Coleoptera,Carabid_beetles,Richness,SHDI,Shannon’s Diversity Index,Crop_compositional_het,Compositional_het,Crop_het,-0.3249925,41,1 X 1 Km,LandscapeScale_1
Sirami et al. (2019),p19,sub1082,France,Camargue,Temperate,Multiple,Invertebrates,Invertebrates,Predators,Coleoptera,Carabid_beetles,Abundance,SHDI,Shannon’s Diversity Index,Crop_compositional_het,Compositional_het,Crop_het,-0.3980187,41,1 X 1 Km,LandscapeScale_1
Sirami et al. (2019),p19,sub1083,France,Camargue,Temperate,Multiple,Invertebrates,Invertebrates,Predators,Coleoptera,Carabid_beetles,SWDiversity,SHDI,Shannon’s Diversity Index,Crop_compositional_het,Compositional_het,Crop_het,-0.2789898,41,1 X 1 Km,LandscapeScale_1
Sirami et al. (2019),p19,sub1084,France,Camargue,Temperate,Multiple,Invertebrates,Invertebrates,Predators,Araneae,Spiders,Richness,SHDI,Shannon’s Diversity Index,Crop_compositional_het,Compositional_het,Crop_het,-0.3040764,41,1 X 1 Km,LandscapeScale_1
Sirami et al. (2019),p19,sub1085,France,Camargue,Temperate,Multiple,Invertebrates,Invertebrates,Predators,Araneae,Spiders,Abundance,SHDI,Shannon’s Diversity Index,Crop_compositional_het,Compositional_het,Crop_het,-0.09174658,41,1 X 1 Km,LandscapeScale_1
Sirami et al. (2019),p19,sub1086,France,Camargue,Temperate,Multiple,Invertebrates,Invertebrates,Predators,Araneae,Spiders,SWDiversity,SHDI,Shannon’s Diversity Index,Crop_compositional_het,Compositional_het,Crop_het,-0.4095303,41,1 X 1 Km,LandscapeScale_1
Sirami et al. (2019),p20,sub1087,France,Coteaux,Temperate,Multiple,Vertebrates,Vertebrates,Predators,Birds,Birds,Richness,SHDI,Shannon’s Diversity Index,Crop_compositional_het,Compositional_het,Crop_het,-0.1619736,90,1 X 1 Km,LandscapeScale_1
Sirami et al. (2019),p20,sub1088,France,Coteaux,Temperate,Multiple,Vertebrates,Vertebrates,Predators,Birds,Birds,Abundance,SHDI,Shannon’s Diversity Index,Crop_compositional_het,Compositional_het,Crop_het,-0.1081342,90,1 X 1 Km,LandscapeScale_1
Sirami et al. (2019),p20,sub1089,France,Coteaux,Temperate,Multiple,Vertebrates,Vertebrates,Predators,Birds,Birds,SWDiversity,SHDI,Shannon’s Diversity Index,Crop_compositional_het,Compositional_het,Crop_het,-0.1575472,90,1 X 1 Km,LandscapeScale_1
Sirami et al. (2019),p20,sub1090,France,Coteaux,Temperate,Multiple,Invertebrates,Invertebrates,Predators,Coleoptera,Carabid_beetles,Richness,SHDI,Shannon’s Diversity Index,Crop_compositional_het,Compositional_het,Crop_het,0.09952857,92,1 X 1 Km,LandscapeScale_1
Sirami et al. (2019),p20,sub1091,France,Coteaux,Temperate,Multiple,Invertebrates,Invertebrates,Predators,Coleoptera,Carabid_beetles,Abundance,SHDI,Shannon’s Diversity Index,Crop_compositional_het,Compositional_het,Crop_het,0.1012574,92,1 X 1 Km,LandscapeScale_1
Sirami et al. (2019),p20,sub1092,France,Coteaux,Temperate,Multiple,Invertebrates,Invertebrates,Predators,Coleoptera,Carabid_beetles,SWDiversity,SHDI,Shannon’s Diversity Index,Crop_compositional_het,Compositional_het,Crop_het,0.04782157,92,1 X 1 Km,LandscapeScale_1
Sirami et al. (2019),p20,sub1093,France,Coteaux,Temperate,Multiple,Invertebrates,Invertebrates,Predators,Araneae,Spiders,Richness,SHDI,Shannon’s Diversity Index,Crop_compositional_het,Compositional_het,Crop_het,0.02852891,92,1 X 1 Km,LandscapeScale_1
Sirami et al. (2019),p20,sub1094,France,Coteaux,Temperate,Multiple,Invertebrates,Invertebrates,Predators,Araneae,Spiders,Abundance,SHDI,Shannon’s Diversity Index,Crop_compositional_het,Compositional_het,Crop_het,-0.005099654,92,1 X 1 Km,LandscapeScale_1
